ResponseID,ResponseSet,Name,StartDate,EndDate,Finished,1- Idade:,2- Qual o seu curso?,3- Qual a primeira escola de engenharia que lhe vem a cabeca?,4- Qual escola de engenharia brasileira voce considera a melhor?,"5- Se respondeu ""outra"" na questao anterior, qual?","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...- tradicional-FEI","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...- tradicional-POLI - USP","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...- tradicional-Maua","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...- tradicional-Insper","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...- tradicional-USP-Sao Carlos","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...- tradicional-Mackenzie","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...- tradicional-ITA","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula inovacao-FEI","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula inovacao-POLI - USP","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula inovacao-Maua","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula inovacao-Insper","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula inovacao-USP-Sao Carlos","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula inovacao-Mackenzie","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula inovacao-ITA","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula conhecimento tecnico-FEI","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula conhecimento tecnico-POLI - USP","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula conhecimento tecnico-Maua","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula conhecimento tecnico-Insper","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula conhecimento tecnico-USP-Sao Carlos","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula conhecimento tecnico-Mackenzie","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula conhecimento tecnico-ITA","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Reconhecimento no mercado de trabalho (para o Insper, a percepcao ao se graduar)-FEI","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Reconhecimento no mercado de trabalho (para o Insper, a percepcao ao se graduar)-POLI - USP","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Reconhecimento no mercado de trabalho (para o Insper, a percepcao ao se graduar)-Maua","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Reconhecimento no mercado de trabalho (para o Insper, a percepcao ao se graduar)-Insper","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Reconhecimento no mercado de trabalho (para o Insper, a percepcao ao se graduar)-USP-Sao Carlos","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Reconhecimento no mercado de trabalho (para o Insper, a percepcao ao se graduar)-Mackenzie","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Reconhecimento no mercado de trabalho (para o Insper, a percepcao ao se graduar)-ITA","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula o Empreendedorismo-FEI","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula o Empreendedorismo-POLI - USP","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula o Empreendedorismo-Maua","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula o Empreendedorismo-Insper","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula o Empreendedorismo-USP-Sao Carlos","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula o Empreendedorismo-Mackenzie","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula o Empreendedorismo-ITA","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui boa relacao custo x beneficio (valor monetario)-FEI","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui boa relacao custo x beneficio (valor monetario)-POLI - USP","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui boa relacao custo x beneficio (valor monetario)-Maua","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui boa relacao custo x beneficio (valor monetario)-Insper","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui boa relacao custo x beneficio (valor monetario)-USP-Sao Carlos","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui boa relacao custo x beneficio (valor monetario)-Mackenzie","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui boa relacao custo x beneficio (valor monetario)-ITA","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui boa infraestrutura (sala de aula, biblioteca, laboratÌ_rio)-FEI","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui boa infraestrutura (sala de aula, biblioteca, laboratÌ_rio)-POLI - USP","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui boa infraestrutura (sala de aula, biblioteca, laboratÌ_rio)-Maua","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui boa infraestrutura (sala de aula, biblioteca, laboratÌ_rio)-Insper","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui boa infraestrutura (sala de aula, biblioteca, laboratÌ_rio)-USP-Sao Carlos","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui boa infraestrutura (sala de aula, biblioteca, laboratÌ_rio)-Mackenzie","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui boa infraestrutura (sala de aula, biblioteca, laboratÌ_rio)-ITA","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui professores bem preparados e com alto rigor academico-FEI","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui professores bem preparados e com alto rigor academico-POLI - USP","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui professores bem preparados e com alto rigor academico-Maua","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui professores bem preparados e com alto rigor academico-Insper","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui professores bem preparados e com alto rigor academico-USP-Sao Carlos","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui professores bem preparados e com alto rigor academico-Mackenzie","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Possui professores bem preparados e com alto rigor academico-ITA","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula relacionamento interpessoal-FEI","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula relacionamento interpessoal-POLI - USP","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula relacionamento interpessoal-Maua","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula relacionamento interpessoal-Insper","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula relacionamento interpessoal-USP-Sao Carlos","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula relacionamento interpessoal-Mackenzie","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula relacionamento interpessoal-ITA","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Oferece uma boa rede de relacionamentos profissionais (networking)-FEI","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Oferece uma boa rede de relacionamentos profissionais (networking)-POLI - USP","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Oferece uma boa rede de relacionamentos profissionais (networking)-Maua","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Oferece uma boa rede de relacionamentos profissionais (networking)-Insper","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Oferece uma boa rede de relacionamentos profissionais (networking)-USP-Sao Carlos","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Oferece uma boa rede de relacionamentos profissionais (networking)-Mackenzie","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Oferece uma boa rede de relacionamentos profissionais (networking)-ITA","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula conhecimento alem do tecnico-FEI","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula conhecimento alem do tecnico-POLI - USP","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula conhecimento alem do tecnico-Maua","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula conhecimento alem do tecnico-Insper","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula conhecimento alem do tecnico-USP-Sao Carlos","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula conhecimento alem do tecnico-Mackenzie","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...-Estimula conhecimento alem do tecnico-ITA","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...- demasiadamente regrada-FEI","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...- demasiadamente regrada-POLI - USP","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...- demasiadamente regrada-Maua","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...- demasiadamente regrada-Insper","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...- demasiadamente regrada-USP-Sao Carlos","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...- demasiadamente regrada-Mackenzie","6- Usando uma escala de 1 a 7, onde 1/ discordo fortemente e 7 / concordo fortemente, classifique...- demasiadamente regrada-ITA","7- Usando uma escala de 1 a 7, onde 1/ prefiro pouco e 7 prefiro / muito, indique qual o seu grau...-Grau de preferencia-Maua","7- Usando uma escala de 1 a 7, onde 1/ prefiro pouco e 7 prefiro / muito, indique qual o seu grau...-Grau de preferencia-POLI - USP","7- Usando uma escala de 1 a 7, onde 1/ prefiro pouco e 7 prefiro / muito, indique qual o seu grau...-Grau de preferencia-Mackenzie","7- Usando uma escala de 1 a 7, onde 1/ prefiro pouco e 7 prefiro / muito, indique qual o seu grau...-Grau de preferencia-Insper","7- Usando uma escala de 1 a 7, onde 1/ prefiro pouco e 7 prefiro / muito, indique qual o seu grau...-Grau de preferencia-ITA","7- Usando uma escala de 1 a 7, onde 1/ prefiro pouco e 7 prefiro / muito, indique qual o seu grau...-Grau de preferencia-FEI","7- Usando uma escala de 1 a 7, onde 1/ prefiro pouco e 7 prefiro / muito, indique qual o seu grau...-Grau de preferencia-USP-Sao Carlos"
R_1pzgreAWuu3KttI,Default Response Set,Anonymous,5/5/2015 15:22,5/5/2015 15:29,1,17,1,ITA,2,,4,7,4,6,7,6,7,4,5,4,7,5,5,6,6,7,6,5,7,6,7,4,7,4,6,7,5,7,4,5,4,7,6,4,7,3,7,3,6,7,5,7,6,5,6,7,5,6,7,3,7,3,7,7,6,7,5,6,3,7,7,4,6,4,6,4,7,7,3,6,4,7,2,7,6,3,7,3,3,3,5,3,3,7,2,7,2,6,7,2,4
R_sRuSAaQI8CXmAil,Default Response Set,Anonymous,5/5/2015 15:22,5/5/2015 15:29,1,18,1,Escola Politecnica da USP,2,,5,7,5,1,5,2,7,3,3,4,7,3,2,4,4,6,5,4,5,3,6,4,7,5,6,5,2,7,1,2,2,7,2,2,2,4,7,3,6,7,2,6,4,6,5,7,5,4,6,4,7,4,7,7,3,7,3,5,5,6,5,3,4,4,7,5,6,6,6,6,4,5,5,7,5,3,5,3,3,3,3,3,3,3,2,7,1,6,4,3,5
R_eQVOAYRknVqSFW1,Default Response Set,Anonymous,5/5/2015 15:22,5/5/2015 15:29,1,17,1,Insper,4,,5,5,5,1,5,5,7,5,4,5,7,4,4,7,5,7,5,4,5,5,7,5,7,5,7,6,4,7,5,4,5,7,5,5,7,4,7,4,5,7,4,7,5,4,5,7,4,4,7,6,7,6,6,6,4,7,4,5,5,6,5,5,5,5,5,5,7,5,5,6,6,5,6,7,5,5,7,4,5,5,2,5,5,7,2,5,1,7,6,3,4
R_1cY7nqMSCHSSPbX,Default Response Set,Anonymous,5/5/2015 15:22,5/5/2015 15:30,1,18,2,Poli,1,-,5,7,5,2,5,3,5,4,5,4,7,2,1,5,6,6,6,6,6,3,5,5,7,4,4,5,2,6,3,3,4,7,2,2,2,1,7,2,4,4,1,4,5,6,5,7,5,4,3,6,7,4,5,4,5,6,3,4,4,6,3,4,1,3,5,4,5,5,4,2,3,6,3,6,5,3,2,2,3,4,2,1,5,7,2,7,1,5,6,3,4
R_1gC49aWHarAcrRO,Default Response Set,Anonymous,5/5/2015 15:22,5/5/2015 15:30,1,18,2,insper,4,Aqui eh insper porra,6,7,7,2,5,6,7,2,2,2,7,2,3,1,6,6,6,4,6,2,7,5,5,4,5,6,3,7,2,2,2,6,2,3,1,3,7,3,5,7,3,7,2,1,2,7,2,4,4,5,5,5,5,5,5,5,2,2,2,7,2,2,1,2,5,1,7,4,4,4,2,2,2,6,3,4,4,6,6,6,2,2,4,1,3,5,1,7,6,2,4
R_2wnoxYBTx1kaxhB,Default Response Set,Anonymous,5/5/2015 15:22,5/5/2015 15:30,1,18,1,MIT,4,,5,7,5,1,7,3,5,6,1,5,7,2,2,2,6,7,3,4,7,2,7,5,7,5,6,7,3,7,2,1,2,7,2,2,1,6,7,6,7,7,5,7,4,2,4,6,4,2,3,4,4,4,4,4,4,4,4,1,5,7,3,2,1,4,1,5,7,3,2,1,3,1,5,7,4,3,1,4,7,3,2,6,4,7,4,4,1,7,1,5,6
R_DS0cyii3mazUHqp,Default Response Set,Anonymous,5/5/2015 15:25,5/5/2015 15:31,1,17,2,Poli-USP,1,,5,7,5,1,6,5,7,4,2,5,7,3,5,1,5,6,5,6,4,5,7,5,5,5,5,4,4,6,3,2,3,6,2,3,1,4,7,4,4,6,5,5,4,3,6,7,5,4,5,4,6,6,6,5,3,5,5,2,5,7,2,4,1,4,6,5,6,6,4,7,4,2,4,7,5,4,1,3,1,4,4,3,2,7,6,6,2,7,2,5,2
R_2TYJOcmVGGXlGDq,Default Response Set,Anonymous,5/5/2015 15:22,5/5/2015 15:31,1,17,2,MIT,1,,6,7,6,1,5,3,6,1,1,1,7,1,1,1,2,2,2,7,2,4,3,3,7,3,7,3,1,5,2,2,2,7,2,4,4,1,7,1,3,7,1,7,1,6,4,7,6,1,6,6,7,6,6,6,1,7,2,2,2,7,5,1,7,1,2,1,7,2,1,3,1,1,1,1,5,1,1,1,1,1,1,7,1,1,2,7,1,5,6,3,4
R_1IK95YErkdGWHjU,Default Response Set,Anonymous,5/5/2015 15:22,5/5/2015 15:32,1,19,2,Insper,1,,7,7,7,1,5,5,7,4,4,5,7,4,3,4,6,5,6,7,5,4,7,6,7,6,5,7,5,7,4,4,4,7,4,2,3,3,7,3,4,7,2,7,5,6,5,7,7,5,7,5,7,6,7,7,5,7,5,2,5,7,2,2,2,5,5,5,7,4,3,7,4,4,4,7,4,3,4,3,4,3,1,3,5,1,3,7,1,6,5,4,2
R_2zSbnLtWI9k1C8X,Default Response Set,Anonymous,5/5/2015 15:23,5/5/2015 15:32,1,17,1,Poli - USP,1,,7,7,5,1,6,1,7,3,2,4,7,2,1,6,6,7,6,4,7,1,7,6,7,6,5,5,1,7,4,4,4,6,3,1,3,3,7,3,5,7,1,7,7,2,7,7,2,1,7,7,4,7,6,4,1,7,4,4,3,5,4,1,1,5,4,5,6,5,1,5,3,3,3,5,3,1,1,6,6,6,5,6,1,7,2,6,1,3,7,4,5
R_z1rqEwljN20hzUJ,Default Response Set,Anonymous,5/5/2015 15:24,5/5/2015 15:32,1,19,1,Insper,1,,6,7,6,1,5,5,7,3,3,3,7,3,3,6,6,7,6,5,5,6,7,6,7,6,7,5,5,7,2,3,2,7,3,2,4,4,6,5,7,4,3,7,5,3,5,7,3,4,6,5,6,5,7,4,3,7,1,1,1,7,1,3,1,4,4,5,7,4,4,3,4,5,3,7,5,3,5,7,7,7,2,5,5,7,5,2,7,1,3,4,6
R_22KsCgx97s0GSsK,Default Response Set,Anonymous,5/5/2015 15:25,5/5/2015 15:33,1,19,1,MIT,1,,6,7,6,1,6,3,6,3,3,4,7,4,4,1,5,7,4,3,7,4,7,5,6,4,7,5,3,6,4,4,4,7,4,4,2,4,7,4,5,7,2,7,6,4,5,7,5,5,4,4,4,4,6,4,4,4,4,3,4,7,4,4,1,4,4,4,7,4,2,1,4,2,4,7,4,4,1,4,4,4,4,4,4,7,4,6,1,7,2,3,5
R_O273K07fPlsh3Xj,Default Response Set,Anonymous,5/5/2015 15:22,5/5/2015 15:33,1,18,3,POLI,4,,4,7,5,1,3,2,6,5,1,6,7,3,4,2,5,3,6,7,3,4,2,4,6,5,1,3,2,7,4,3,5,7,2,6,1,4,7,5,6,3,1,2,4,4,5,7,3,6,3,5,7,5,7,5,6,7,6,5,5,7,4,5,1,3,3,4,7,4,6,1,3,2,3,7,5,2,1,6,4,5,6,5,4,4,3,2,4,7,2,4,3
R_PGnxFeESvcnt2Pn,Default Response Set,Anonymous,5/5/2015 15:23,5/5/2015 15:33,1,,2,escola politecnica da usp,1,,6,7,6,1,7,7,7,3,3,3,5,3,3,3,6,7,6,1,7,6,7,5,7,5,3,7,4,7,1,1,1,3,1,1,1,5,7,5,2,7,4,7,6,7,6,4,7,6,7,7,7,7,6,7,7,7,4,3,4,5,3,4,1,4,4,4,4,4,4,4,7,5,6,7,5,6,6,4,4,4,3,4,4,7,4,7,4,1,1,6,1
R_1EgRa3jqO1fUGjX,Default Response Set,Anonymous,5/5/2015 15:22,5/5/2015 15:33,1,17,2,Poli,1,,5,7,6,1,6,1,7,3,3,3,7,3,3,1,7,7,7,1,7,1,7,5,7,6,7,4,1,7,2,7,2,7,4,2,1,1,7,1,1,7,1,7,4,4,4,7,4,4,4,4,7,4,7,4,4,7,1,1,1,7,1,1,1,1,1,1,7,4,2,1,1,1,1,7,1,3,5,7,7,7,1,7,7,7,4,7,6,5,3,2,1
R_x42VFpKn4XiJTHz,Default Response Set,Anonymous,5/5/2015 15:23,5/5/2015 15:34,1,17,1,poli,1,-,6,7,6,1,7,6,7,1,1,2,7,1,1,1,6,7,6,4,7,5,7,5,7,5,,7,2,7,1,1,3,7,1,1,1,5,7,5,5,7,2,7,4,3,3,7,3,5,5,5,7,5,5,5,5,7,4,2,4,7,2,4,1,3,3,3,7,3,3,3,3,3,3,6,3,3,3,6,7,6,3,7,1,7,5,7,1,6,2,4,3
R_9nRr13LuCLoizcZ,Default Response Set,Anonymous,5/5/2015 15:22,5/5/2015 15:34,1,21,1,POLI-USP,1,,6,7,3,1,7,6,7,5,6,4,6,3,6,5,4,7,7,2,7,5,7,5,7,5,1,7,6,7,2,5,5,7,4,5,4,5,7,3,3,7,5,7,5,5,6,6,7,5,7,6,7,7,5,7,5,7,4,7,6,7,7,6,2,6,7,6,7,5,5,5,5,7,4,4,7,5,7,5,4,6,3,5,4,7,1,7,5,1,4,2,7
R_3DwMkKpOYrE3QMW,Default Response Set,Anonymous,5/5/2015 15:23,5/5/2015 15:35,1,17 anos,2,Escola Politecnica da USP,1,,4,7,4,1,5,4,7,4,4,4,6,4,4,4,6,7,6,2,6,5,7,4,7,4,4,6,4,7,3,6,4,4,4,4,4,4,7,4,4,6,4,7,5,4,6,7,4,5,4,5,7,5,7,7,5,7,5,4,5,7,4,5,1,4,7,4,6,5,4,5,4,4,4,6,4,4,4,4,6,4,2,5,4,6,2,7,1,4,5,2,2
R_8hIQNvCAkVtlF6x,Default Response Set,Anonymous,5/7/2015 7:34,5/7/2015 7:39,1,18,2,MIT,2,,6,6,4,2,7,5,7,3,7,7,7,3,3,5,7,7,7,7,7,7,7,6,7,6,7,5,6,7,4,6,7,7,6,7,5,4,6,7,6,5,6,7,5,6,5,6,7,6,7,6,5,6,7,5,5,4,4,6,4,5,3,5,6,5,6,6,3,3,3,2,3,7,4,5,4,6,7,3,3,2,4,5,6,7,2,7,6,7,7,6,7
R_3qsV1x5lFy8CvJ4,Default Response Set,Anonymous,5/7/2015 7:33,5/7/2015 7:39,1,18,2,Poli,4,,,7,,3,6,5,7,,2,,7,4,4,3,,7,,5,6,6,7,,7,,7,7,,7,,3,,6,3,,3,,7,,6,7,,7,,5,,7,6,,7,,6,,7,6,,7,,2,,7,4,,5,,5,,7,5,,5,,4,,7,5,,3,,6,,5,5,,7,1,5,3,7,4,2,6
R_2WTkWegcf5yevFt,Default Response Set,Anonymous,5/7/2015 7:34,5/7/2015 7:44,1,17,1,Poli USP,4,,6,7,6,1,6,6,5,4,2,4,7,2,3,2,7,7,7,6,7,7,7,5,7,5,7,7,5,6,2,1,2,7,1,2,1,6,7,6,7,7,4,7,6,3,5,6,3,3,6,7,7,6,7,7,6,7,5,5,5,7,5,5,1,6,5,6,7,6,4,5,2,2,2,7,5,3,1,7,5,5,2,6,6,7,3,5,1,7,2,4,6
R_rcOf0cmVYLCvFzr,Default Response Set,Anonymous,5/7/2015 7:34,5/7/2015 7:44,1,18,1,"Poli, Mit",4,,5,7,4,2,5,7,7,3,3,3,7,3,3,4,5,7,5,4,5,5,7,3,7,4,7,4,3,6,4,3,2,7,4,3,3,2,7,2,6,7,3,3,3,4,4,7,3,3,6,4,6,4,6,4,4,6,2,4,2,6,2,2,1,2,4,2,7,2,2,3,2,2,2,7,4,2,1,6,7,6,1,5,5,7,3,6,1,7,4,2,5
R_3LZ3uYW8WREVMGS,Default Response Set,Anonymous,5/7/2015 7:38,5/7/2015 7:44,1,18,2,IME,2,,2,6,3,4,5,1,7,2,6,3,7,5,4,1,1,6,2,5,4,3,7,1,5,2,6,4,3,7,1,2,3,7,4,5,6,4,7,3,2,6,1,5,2,5,3,7,4,1,6,2,5,3,7,4,1,6,2,6,3,7,5,4,1,1,5,2,7,3,4,6,2,5,3,7,4,1,6,3,6,4,1,5,2,7,3,5,1,6,7,2,4
R_31BhX8S16qTINL6,Default Response Set,Anonymous,5/7/2015 7:33,5/7/2015 7:44,1,22,3,Insper,4,,4,7,6,1,6,5,5,4,3,4,7,4,5,4,5,6,6,5,6,4,6,5,7,6,7,6,4,7,4,3,4,7,5,6,3,3,7,3,4,7,3,7,5,4,6,7,5,5,5,5,7,5,7,6,3,6,4,3,4,7,4,5,2,5,6,5,7,6,4,6,4,4,5,7,5,6,5,4,7,6,5,6,3,7,5,2,6,1,4,7,3
R_5BcdqwmwlzWq85X,Default Response Set,Anonymous,5/7/2015 7:39,5/7/2015 7:45,1,23,2,MIT,4,,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,3,6,1,7,2,4,5
R_1CBIMOxBl8pZL8G,Default Response Set,Anonymous,5/7/2015 7:35,5/7/2015 7:46,1,18 anos,1,POLI-USP,2,,6,7,6,1,6,5,6,2,3,3,7,3,3,3,6,7,6,3,7,5,7,5,7,6,6,7,4,7,5,5,5,7,5,4,5,6,7,5,5,7,4,7,5,5,5,7,5,5,6,6,5,6,7,6,5,7,6,4,5,7,6,6,2,5,7,5,6,7,4,7,4,5,4,6,6,4,6,7,7,7,3,6,4,7,4,6,3,6,7,4,6
R_7VwVOQfX3fDcSt7,Default Response Set,Anonymous,5/7/2015 7:35,5/7/2015 7:47,1,18,2,Insper,2,,5,7,6,3,6,6,7,5,4,4,7,4,4,2,6,7,6,6,6,6,7,7,7,7,7,7,6,7,6,5,5,6,5,5,4,7,7,7,7,7,6,7,6,5,7,7,5,7,6,7,7,7,7,7,6,7,6,6,6,6,6,6,5,7,7,7,7,7,7,7,7,6,6,7,6,6,5,4,3,4,3,3,3,5,4,6,2,7,1,5,3
R_2Pegz6Foc2S5y20,Default Response Set,Anonymous,5/7/2015 7:35,5/7/2015 7:47,1,Homero Mazza,1,POLI,1,,7,7,7,1,7,6,5,2,2,2,7,2,2,3,6,7,6,4,7,5,7,5,7,6,1,6,4,7,5,4,5,7,2,2,6,2,7,2,1,7,3,7,5,3,5,7,3,4,5,6,7,6,7,6,4,7,2,2,2,7,2,4,4,4,4,4,7,4,5,5,4,4,4,7,4,4,5,6,7,6,5,7,4,7,4,7,4,6,7,4,6
R_1im6e4kylaghyuQ,Default Response Set,Anonymous,5/7/2015 7:36,5/7/2015 7:47,1,19 anos,2,Insper,4,,7,7,7,1,7,7,7,1,1,2,7,2,1,1,7,7,6,5,7,7,7,5,7,5,7,6,4,7,2,1,4,7,4,4,1,1,6,1,7,7,1,7,1,1,5,7,4,1,7,4,6,5,7,4,1,7,1,1,1,7,1,1,1,2,2,5,7,6,3,6,2,2,5,7,4,3,6,4,6,4,1,4,3,7,4,3,1,7,5,2,6
